(535,0.173)
(536,0.174)
(537,0.175)
(538,0.175)
(539,0.176)
(540,0.177)
(541,0.180)
(542,0.178)
(543,0.179)
(544,0.179)
(545,0.180)
(546,0.180)
(547,0.182)
(548,0.181)
(549,0.182)
(550,0.178)
(551,0.166)
(552,0.166)
(553,0.166)
(554,0.168)
(555,0.168)
(556,0.169)
(557,0.169)
(558,0.169)
(559,0.170)
(560,0.172)
(561,0.189)
(562,0.189)
(563,0.193)
(564,0.190)
(565,0.191)
(566,0.192)
(567,0.192)
(568,0.180)
(569,0.175)
(570,0.177)
(571,0.178)
(572,0.177)
(573,0.178)
(574,0.178)
(575,0.179)
(576,0.179)
(577,0.181)
(578,0.182)
(579,0.183)
(580,0.182)
(581,0.184)
(582,0.184)
(583,0.184)
(584,0.210)
(585,0.192)
(586,0.187)
(587,0.187)
(588,0.190)
(589,0.190)
(590,0.191)
(591,0.191)
(592,0.193)
(593,0.194)
(594,0.193)
(595,0.193)
(596,0.194)
(597,0.194)
(598,0.212)
(599,0.216)
(600,0.217)
(601,0.217)
(602,0.219)
(603,0.217)
(604,0.211)
(605,0.198)
(606,0.199)
(607,0.199)
(608,0.200)
(609,0.201)
(610,0.201)
(611,0.201)
(612,0.202)
(613,0.203)
(614,0.204)
(615,0.205)
(616,0.205)
(617,0.206)
(618,0.206)
(619,0.229)
(620,0.229)
(621,0.232)
(622,0.218)
(623,0.210)
(624,0.210)
(625,0.211)
(626,0.212)
(627,0.218)
(628,0.237)
(629,0.238)
(630,0.238)
(631,0.216)
(632,0.217)
(633,0.226)
(634,0.230)
(635,0.218)
(636,0.220)
(637,0.221)
(638,0.224)
(639,0.238)
(640,0.224)
(641,0.224)
(642,0.225)
(643,0.226)
(644,0.226)
(645,0.227)
(646,0.228)
(647,0.228)
(648,0.230)
(649,0.229)
(650,0.231)
(651,0.232)
(652,0.232)
(653,0.232)
(654,0.233)
(655,0.241)
(656,0.245)
(657,0.237)
(658,0.245)
(659,0.249)
(660,0.240)
(661,0.240)
(662,0.263)
(663,0.246)
(664,0.246)
(665,0.247)
(666,0.272)
(667,0.248)
(668,0.250)
(669,0.258)
(670,0.279)
(671,0.249)
(672,0.245)
(673,0.248)
(674,0.250)
(675,0.250)
(676,0.251)
(677,0.252)
(678,0.254)
(679,0.253)
(680,0.255)
(681,0.254)
(682,0.254)
(683,0.265)
(684,0.281)
(685,0.287)
(686,0.281)
(687,0.283)
(688,0.283)
(689,0.285)
(690,0.273)
(691,0.259)
(692,0.290)
(693,0.294)
(694,0.293)
(695,0.293)
(696,0.294)
(697,0.295)
(698,0.297)
(699,0.299)
(700,0.295)
(701,0.297)
(702,0.298)
(703,0.297)
(704,0.299)
(705,0.299)
(706,0.301)
(707,0.301)
(708,0.301)
(709,0.303)
(710,0.303)
(711,0.303)
(712,0.306)
(713,0.304)
(714,0.306)
(715,0.306)
(716,0.318)
(717,0.324)
(718,0.308)
(719,0.318)
(720,0.318)
(721,0.316)
(722,0.317)
(723,0.316)
(724,0.323)
(725,0.320)
(726,0.321)
(727,0.319)
(728,0.321)
(729,0.322)
(730,0.323)
(731,0.324)
(732,0.324)
(733,0.325)
(734,0.325)
(735,0.327)
(736,0.322)
(737,0.298)
(738,0.299)
(739,0.300)
(740,0.300)
(741,0.300)
(742,0.301)
(743,0.301)
(744,0.303)
(745,0.303)
(746,0.304)
(747,0.318)
(748,0.337)
(749,0.339)
(750,0.341)
(751,0.341)
(752,0.344)
(753,0.345)
(754,0.346)
(755,0.348)
(756,0.351)
(757,0.350)
(758,0.350)
(759,0.351)
(760,0.335)
(761,0.318)
(762,0.318)
(763,0.320)
(764,0.328)
(765,0.324)
(766,0.321)
(767,0.345)
(768,0.359)
(769,0.362)
(770,0.358)
(771,0.357)
(772,0.325)
(773,0.326)
(774,0.327)
(775,0.328)
(776,0.328)
(777,0.330)
(778,0.332)
(779,0.334)
(780,0.376)
(781,0.368)
(782,0.370)
(783,0.370)
(784,0.371)
(785,0.371)
(786,0.373)
(787,0.373)
(788,0.374)
(789,0.375)
(790,0.357)
(791,0.340)
(792,0.341)
(793,0.374)
(794,0.343)
(795,0.365)
(796,0.350)
(797,0.346)
(798,0.346)
(799,0.349)
(800,0.350)
(801,0.350)
(802,0.351)
(803,0.353)
(804,0.383)
(805,0.361)
(806,0.373)
(807,0.363)
(808,0.373)
(809,0.358)
(810,0.359)
(811,0.360)
(812,0.361)
(813,0.362)
(814,0.361)
(815,0.393)
(816,0.401)
(817,0.404)
(818,0.364)
(819,0.365)
(820,0.365)
(821,0.368)
(822,0.383)
(823,0.368)
(824,0.401)
(825,0.401)
(826,0.394)
(827,0.372)
(828,0.373)
(829,0.375)
(830,0.374)
(831,0.375)
(832,0.377)
(833,0.377)
(834,0.416)
(835,0.416)
(836,0.382)
(837,0.383)
(838,0.393)
(839,0.400)
(840,0.394)
(841,0.398)
(842,0.398)
(843,0.429)
(844,0.429)
(845,0.402)
(846,0.390)
(847,0.391)
(848,0.391)
(849,0.391)
(850,0.392)
(851,0.393)
(852,0.421)
(853,0.395)
(854,0.403)
(855,0.427)
(856,0.399)
(857,0.433)
(858,0.442)
(859,0.444)
(860,0.445)
(861,0.447)
(862,0.447)
(863,0.451)
(864,0.412)
(865,0.405)
(866,0.409)
(867,0.411)
(868,0.413)
(869,0.413)
(870,0.415)
(871,0.426)
(872,0.462)
(873,0.443)
(874,0.419)
(875,0.435)
(876,0.419)
(877,0.431)
(878,0.434)
(879,0.420)
(880,0.422)
(881,0.422)
(882,0.436)
(883,0.425)
(884,0.428)
(885,0.428)
(886,0.442)
(887,0.479)
(888,0.478)
(889,0.485)
(890,0.480)
(891,0.481)
(892,0.442)
(893,0.437)
(894,0.439)
(895,0.440)
(896,0.441)
(897,0.442)
(898,0.443)
(899,0.461)
(900,0.443)
(901,0.492)
(902,0.496)
(903,0.447)
(904,0.488)
(905,0.496)
(906,0.496)
(907,0.491)
(908,0.453)
(909,0.455)
(910,0.455)
(911,0.471)
(912,0.456)
(913,0.457)
(914,0.459)
(915,0.470)
(916,0.465)
(917,0.458)
(918,0.478)
(919,0.461)
(920,0.461)
(921,0.498)
(922,0.512)
(923,0.515)
(924,0.471)
(925,0.479)
(926,0.509)
(927,0.501)
(928,0.470)
(929,0.519)
(930,0.521)
(931,0.527)
(932,0.479)
(933,0.490)
(934,0.490)
(935,0.478)
(936,0.479)
(937,0.480)
(938,0.480)
(939,0.518)
(940,0.530)
(941,0.531)
(942,0.533)
(943,0.510)
(944,0.514)
(945,0.537)
(946,0.537)
(947,0.536)
(948,0.489)
(949,0.489)
(950,0.489)
(951,0.489)
(952,0.491)
(953,0.492)
(954,0.493)
(955,0.521)
(956,0.498)
(957,0.499)
(958,0.519)
(959,0.498)
(960,0.522)
(961,0.499)
(962,0.516)
(963,0.500)
(964,0.500)
(965,0.503)
(966,0.503)
(967,0.504)
(968,0.521)
(969,0.506)
(970,0.538)
(971,0.514)
(972,0.505)
(973,0.532)
(974,0.506)
(975,0.507)
(976,0.508)
(977,0.518)
(978,0.568)
(979,0.517)
(980,0.518)
(981,0.538)
(982,0.520)
(983,0.530)
(984,0.576)
(985,0.551)
(986,0.538)
(987,0.525)
(988,0.527)
(989,0.528)
(990,0.527)
(991,0.560)
(992,0.570)
(993,0.561)
(994,0.545)
(995,0.528)
(996,0.547)
(997,0.529)
(998,0.538)
(999,0.565)
(1000,0.537)
(1001,0.539)
(1002,0.540)
(1003,0.541)
(1004,0.542)
(1005,0.552)
(1006,0.578)
(1007,0.550)
(1008,0.557)
(1009,0.548)
(1010,0.568)
(1011,0.549)
(1012,0.551)
(1013,0.569)
(1014,0.552)
(1015,0.557)
(1016,0.556)
(1017,0.570)
(1018,0.616)
(1019,0.623)
(1020,0.593)
(1021,0.571)
(1022,0.581)
(1023,0.585)
(1024,0.565)
(1025,0.567)
(1026,0.568)
(1027,0.585)
(1028,0.569)
(1029,0.572)
(1030,0.590)
(1031,0.634)
(1032,0.636)
(1033,0.641)
(1034,0.639)
(1035,0.639)
(1036,0.639)
(1037,0.640)
(1038,0.641)
(1039,0.643)
(1040,0.603)
(1041,0.607)
(1042,0.596)
(1043,0.587)
(1044,0.649)
(1045,0.649)
(1046,0.604)
(1047,0.588)
(1048,0.590)
(1049,0.591)
(1050,0.606)
(1051,0.592)
(1052,0.625)
(1053,0.600)
(1054,0.610)
(1055,0.599)
(1056,0.601)
(1057,0.602)
(1058,0.604)
(1059,0.616)
(1060,0.606)
(1061,0.606)
(1062,0.624)
(1063,0.625)
(1064,0.634)
(1065,0.624)
(1066,0.631)
(1067,0.609)
(1068,0.609)
(1069,0.611)
(1070,0.612)
(1071,0.636)
(1072,0.679)
(1073,0.646)
(1074,0.650)
(1075,0.617)
(1076,0.653)
(1077,0.673)
(1078,0.621)
(1079,0.622)
(1080,0.622)
(1081,0.625)
(1082,0.643)
(1083,0.641)
(1084,0.631)
(1085,0.630)
(1086,0.644)
(1087,0.630)
(1088,0.626)
(1089,0.631)
(1090,0.645)
(1091,0.637)
(1092,0.639)
(1093,0.658)
(1094,0.645)
(1095,0.711)
(1096,0.708)
(1097,0.712)
(1098,0.650)
(1099,0.645)
(1100,0.647)
(1101,0.671)
(1102,0.716)
(1103,0.670)
(1104,0.650)
(1105,0.679)
(1106,0.653)
(1107,0.692)
(1108,0.657)
(1109,0.659)
(1110,0.678)
(1111,0.663)
(1112,0.662)
(1113,0.722)
(1114,0.676)
(1115,0.673)
(1116,0.686)
(1117,0.665)
(1118,0.665)
(1119,0.683)
(1120,0.672)
(1121,0.676)
(1122,0.677)
(1123,0.687)
(1124,0.707)
(1125,0.678)
(1126,0.702)
(1127,0.749)
(1128,0.702)
(1129,0.679)
(1130,0.697)
(1131,0.686)
(1132,0.697)
(1133,0.690)
(1134,0.704)
(1135,0.685)
(1136,0.717)
(1137,0.713)
(1138,0.689)
(1139,0.709)
(1140,0.693)
(1141,0.715)
(1142,0.702)
(1143,0.715)
(1144,0.701)
(1145,0.741)
(1146,0.779)
(1147,0.703)
(1148,0.704)
(1149,0.706)
(1150,0.707)
(1151,0.759)
(1152,0.761)
(1153,0.717)
(1154,0.717)
(1155,0.712)
(1156,0.748)
(1157,0.726)
(1158,0.714)
(1159,0.737)
(1160,0.731)
(1161,0.733)
(1162,0.741)
(1163,0.729)
(1164,0.721)
(1165,0.721)
(1166,0.723)
(1167,0.723)
(1168,0.740)
(1169,0.741)
(1170,0.741)
(1171,0.744)
(1172,0.727)
(1173,0.744)
(1174,0.725)
(1175,0.731)
(1176,0.733)
(1177,0.751)
(1178,0.749)
(1179,0.780)
(1180,0.761)
(1181,0.741)
(1182,0.742)
(1183,0.744)
(1184,0.760)
(1185,0.746)
(1186,0.751)
(1187,0.762)
(1188,0.767)
(1189,0.830)
(1190,0.835)
(1191,0.829)
(1192,0.837)
(1193,0.832)
(1194,0.776)
(1195,0.788)
(1196,0.839)
(1197,0.809)
(1198,0.757)
(1199,0.779)
(1200,0.766)
(1201,0.768)
(1202,0.836)
(1203,0.852)
(1204,0.787)
(1205,0.794)
(1206,0.858)
(1207,0.854)
(1208,0.884)
(1209,0.906)
(1210,0.852)
(1211,0.851)
(1212,0.853)
(1213,0.859)
(1214,0.857)
(1215,0.865)
(1216,0.862)
(1217,0.866)
(1218,0.861)
(1219,0.864)
(1220,0.865)
(1221,0.866)
(1222,0.822)
(1223,0.788)
(1224,0.821)
(1225,0.872)
(1226,0.874)
(1227,0.824)
(1228,0.811)
(1229,0.852)
(1230,0.876)
(1231,0.888)
(1232,0.830)
(1233,0.800)
(1234,0.803)
(1235,0.805)
(1236,0.839)
(1237,0.833)
(1238,0.891)
(1239,0.893)
(1240,0.902)
(1241,0.865)
(1242,0.812)
(1243,0.830)
(1244,0.861)
(1245,0.903)
(1246,0.885)
(1247,0.818)
(1248,0.830)
(1249,0.837)
(1250,0.845)
(1251,0.861)
(1252,0.851)
(1253,0.835)
(1254,0.914)
(1255,0.917)
(1256,0.833)
(1257,0.832)
(1258,0.833)
(1259,0.916)
(1260,0.889)
(1261,0.863)
(1262,0.922)
(1263,0.886)
(1264,0.838)
(1265,0.838)
(1266,0.848)
(1267,0.848)
(1268,0.885)
(1269,0.871)
(1270,0.850)
(1271,0.850)
(1272,0.867)
(1273,0.847)
(1274,0.862)
(1275,0.854)
(1276,0.860)
(1277,0.887)
(1278,0.864)
(1279,0.859)
(1280,0.862)
(1281,0.879)
(1282,0.942)
(1283,0.918)
(1284,0.866)
(1285,0.983)
(1286,0.878)
(1287,0.874)
(1288,0.876)
(1289,0.907)
(1290,0.927)
(1291,0.904)
(1292,0.916)
(1293,0.887)
(1294,0.912)
(1295,0.973)
(1296,0.977)
(1297,0.913)
(1298,0.921)
(1299,0.979)
(1300,0.918)
(1301,0.889)
(1302,0.952)
(1303,0.908)
(1304,0.897)
(1305,0.962)
(1306,0.997)
(1307,0.922)
(1308,0.901)
(1309,0.903)
(1310,0.908)
(1311,0.924)
(1312,0.913)
(1313,0.908)
(1314,0.937)
(1315,0.922)
(1316,0.910)
(1317,0.919)
(1318,0.969)
(1319,1.010)
(1320,0.933)
(1321,1.013)
(1322,0.942)
(1323,0.921)
(1324,0.933)
(1325,0.936)
(1326,0.981)
(1327,1.022)
(1328,0.970)
(1329,0.927)
(1330,0.959)
(1331,0.929)
(1332,0.960)
(1333,0.935)
(1334,0.942)
(1335,0.954)
(1336,0.952)
(1337,0.935)
(1338,0.944)
(1339,0.964)
(1340,0.977)
(1341,0.950)
(1342,0.962)
(1343,0.957)
(1344,0.967)
(1345,0.956)
(1346,1.006)
(1347,1.071)
(1348,1.073)
(1349,0.973)
(1350,0.966)
(1351,0.969)
(1352,1.039)
(1353,1.061)
(1354,0.998)
(1355,1.051)
(1356,0.999)
(1357,0.976)
(1358,0.979)
(1359,0.998)
(1360,1.026)
(1361,0.990)
(1362,1.006)
(1363,0.987)
(1364,1.003)
(1365,0.985)
(1366,1.008)
(1367,1.081)
(1368,1.039)
(1369,0.991)
(1370,0.992)
(1371,1.011)
(1372,1.013)
(1373,1.017)
(1374,1.017)
(1375,1.030)
(1376,1.002)
(1377,1.021)
(1378,1.005)
(1379,1.028)
(1380,1.032)
(1381,1.054)
(1382,1.007)
(1383,1.088)
(1384,1.080)
(1385,1.028)
(1386,1.027)
(1387,1.045)
(1388,1.042)
(1389,1.018)
(1390,1.043)
(1391,1.131)
(1392,1.046)
(1393,1.049)
(1394,1.049)
(1395,1.035)
(1396,1.041)
(1397,1.023)
(1398,1.062)
(1399,1.050)
(1400,1.045)
(1401,1.137)
(1402,1.084)
(1403,1.037)
(1404,1.054)
(1405,1.129)
(1406,1.149)
(1407,1.273)
(1408,1.195)
(1409,1.146)
(1410,1.145)
(1411,1.148)
(1412,1.073)
(1413,1.149)
(1414,1.107)
(1415,1.078)
(1416,1.157)
(1417,1.143)
(1418,1.085)
(1419,1.161)
(1420,1.084)
(1421,1.052)
(1422,1.097)
(1423,1.093)
(1424,1.076)
(1425,1.169)
(1426,1.173)
(1427,1.174)
(1428,1.174)
(1429,1.153)
(1430,1.097)
(1431,1.069)
(1432,1.072)
(1433,1.143)
(1434,1.108)
(1435,1.105)
(1436,1.187)
(1437,1.073)
(1438,1.091)
(1439,1.078)
(1440,1.150)
(1441,1.144)
(1442,1.107)
(1443,1.095)
(1444,1.232)
(1445,1.226)
(1446,1.378)
(1447,1.371)
(1448,1.150)
(1449,1.093)
(1450,1.115)
(1451,1.095)
(1452,1.140)
(1453,1.214)
(1454,1.311)
(1455,1.342)
(1456,1.478)
(1457,1.283)
(1458,1.223)
(1459,1.316)
(1460,1.235)
(1461,1.222)
(1462,1.236)
(1463,1.229)
(1464,1.230)
(1465,1.234)
(1466,1.176)
(1467,1.240)
(1468,1.239)
(1469,1.204)
(1470,1.182)
(1471,1.131)
(1472,1.206)
(1473,1.147)
(1474,1.156)
(1475,1.176)
(1476,1.153)
(1477,1.131)
(1478,1.161)
(1479,1.156)
(1480,1.218)
(1481,1.255)
(1482,1.230)
(1483,1.142)
(1484,1.201)
(1485,1.266)
(1486,1.156)
(1487,1.177)
(1488,1.149)
(1489,1.168)
(1490,1.170)
(1491,1.182)
(1492,1.187)
(1493,1.162)
(1494,1.252)
(1495,1.277)
(1496,1.190)
(1497,1.203)
(1498,1.278)
(1499,1.180)
(1500,1.174)
(1501,1.191)
(1502,1.231)
(1503,1.201)
(1504,1.192)
(1505,1.205)
(1506,1.194)
(1507,1.250)
(1508,1.307)
(1509,1.223)
(1510,1.194)
(1511,1.200)
(1512,1.221)
(1513,1.219)
(1514,1.234)
(1515,1.228)
(1516,1.206)
(1517,1.282)
(1518,1.337)
(1519,1.232)
(1520,1.237)
(1521,1.277)
(1522,1.255)
(1523,1.224)
(1524,1.246)
(1525,1.286)
(1526,1.258)
(1527,1.235)
(1528,1.278)
(1529,1.250)
(1530,1.258)
(1531,1.233)
(1532,1.235)
(1533,1.235)
(1534,1.275)
(1535,1.261)
(1536,1.306)
(1537,1.259)
(1538,1.260)
(1539,1.251)
(1540,1.290)
(1541,1.289)
(1542,1.275)
(1543,1.266)
(1544,1.270)
(1545,1.270)
(1546,1.283)
(1547,1.257)
(1548,1.271)
(1549,1.264)
(1550,1.280)
(1551,1.274)
(1552,1.292)
(1553,1.264)
(1554,1.267)
(1555,1.299)
(1556,1.276)
(1557,1.344)
(1558,1.586)
(1559,1.638)
(1560,1.546)
(1561,1.381)
(1562,1.308)
(1563,1.285)
(1564,1.304)
(1565,1.334)
(1566,1.426)
(1567,1.430)
(1568,1.339)
(1569,1.309)
(1570,1.348)
(1571,1.502)
(1572,1.655)
(1573,1.552)
(1574,1.424)
(1575,1.445)
(1576,1.441)
(1577,1.442)
(1578,1.436)
(1579,1.348)
(1580,1.414)
(1581,1.304)
(1582,1.365)
(1583,1.636)
(1584,1.717)
(1585,1.468)
(1586,1.453)
(1587,1.455)
(1588,1.415)
(1589,1.366)
(1590,1.463)
(1591,1.468)
(1592,1.464)
(1593,1.492)
(1594,1.687)
(1595,1.811)
(1596,1.482)
(1597,1.476)
(1598,1.496)
(1599,1.481)
(1600,1.486)
(1601,1.440)
(1602,1.366)
(1603,1.467)
(1604,1.501)
(1605,1.746)
(1606,1.806)
(1607,1.499)
(1608,1.495)
(1609,1.507)
(1610,1.500)
(1611,1.507)
(1612,1.507)
(1613,1.482)
(1614,1.435)
(1615,1.526)
(1616,1.785)
(1617,1.800)
(1618,1.522)
(1619,1.534)
(1620,1.497)
(1621,1.538)
(1622,1.391)
(1623,1.405)
(1624,1.514)
(1625,1.534)
(1626,1.698)
(1627,1.922)
(1628,1.733)
(1629,1.555)
(1630,1.545)
(1631,1.555)
(1632,1.550)
(1633,1.567)
(1634,1.556)
(1635,1.570)
(1636,1.683)
(1637,1.907)
(1638,1.670)
(1639,1.573)
(1640,1.564)
(1641,1.577)
(1642,1.570)
(1643,1.571)
(1644,1.484)
(1645,1.477)
(1646,1.650)
(1647,1.863)
(1648,2.019)
(1649,1.645)
(1650,1.584)
(1651,1.597)
(1652,1.604)
(1653,1.619)
(1654,1.604)
(1655,1.618)
(1656,1.849)
(1657,1.938)
(1658,2.056)
(1659,1.782)
(1660,1.615)
(1661,1.617)
(1662,1.619)
(1663,1.613)
(1664,1.622)
(1665,1.724)
